,Month,Day,Hour,electron,cool,heat
2478,4,14,5,21444.4,143.26,4650.46
2479,4,14,6,22010.17,152.35,5274.35
2480,4,14,7,22140.42,147.34,5336.32
2481,4,14,8,24956.95,152.51,5803.1
2482,4,14,9,28333.11,162.33,6370.96
2483,4,14,10,30538.2,170.05,6786
2484,4,14,11,30737.13,173.79,7198.43
2485,4,14,12,30319.01,172.61,7320.71
2486,4,14,13,28211.43,173.91,7915.65
2487,4,14,14,26351.18,176.08,8180.9
2488,4,14,15,22898.65,171.01,8034.49
2489,4,14,16,21375.4,169.93,8245.96
2490,4,14,17,18442.23,163.92,7827.89
2491,4,14,18,16577.24,159.5,7559.22
2492,4,14,19,15786.24,147.82,6792.6
2493,4,14,20,15224.55,143.97,6647.08
2494,4,14,21,16245.97,139.88,5993.25
2495,4,14,22,18869.87,145.81,5714.16
2496,4,14,23,18352.69,141.1,5479.73
2497,4,15,0,18268.95,135.64,5044.04
2498,4,15,1,17438.57,130.68,4855.94
2499,4,15,2,17354.81,128.86,4726.61
2500,4,15,3,16966.91,129.66,4852.39
2501,4,15,4,16356.69,122.48,4459.39
2502,4,15,5,16621.51,127.54,4707.03
2503,4,15,6,17013.29,129.79,4779.56
2504,4,15,7,17118.91,122.32,4679.18
2505,4,15,8,20367.73,128.52,5024.84
2506,4,15,9,24281.05,141.42,5749.43
2507,4,15,10,25494.27,147.47,6163.27
2508,4,15,11,25768.16,149.91,6555.61
2509,4,15,12,25528.94,149.66,6587.88
2510,4,15,13,25418.86,152.49,6747.66
2511,4,15,14,25276.8,154.19,6874.01
2512,4,15,15,24056.38,154.99,7003.3
2513,4,15,16,21056.9,154.18,7017.47
2514,4,15,17,17738.56,148.81,6742.29
2515,4,15,18,15144.25,141,6365.54
2516,4,15,19,14567.14,135.73,5971.58
2517,4,15,20,14206.84,141.39,6546.46
2518,4,15,21,15163.65,136.56,5847.35
2519,4,15,22,17264.57,130.38,4815.34
2520,4,15,23,16386.28,121.24,4253.4
2521,4,16,0,16145.82,116.45,3945.24
2522,4,16,1,15906.6,113.73,3807.62
2523,4,16,2,15772.66,111.88,3682.94
2524,4,16,3,15597.76,109.8,3510.14
2525,4,16,4,15537.14,108.91,3426.89
2526,4,16,5,15833.66,112.73,3535.01
2527,4,16,6,16074.57,115.93,3792.74
2528,4,16,7,15846.1,111.25,3876.21
2529,4,16,8,20068.58,125.1,4737.47
2530,4,16,9,22602.52,138.18,5546.87
2531,4,16,10,25298.94,145.3,5974.55
2532,4,16,11,25148.76,145.97,6222.15
2533,4,16,12,26147.05,149.21,6463.71
2534,4,16,13,24561.07,151.15,6678.73
2535,4,16,14,22716.23,150,6681.47
2536,4,16,15,24213.38,152.38,6828.46
2537,4,16,16,22151.01,153.12,6961.93
2538,4,16,17,18901.67,150.77,6907.45
2539,4,16,18,15985.64,144.34,6457.35
2540,4,16,19,14301.61,134.64,5945.4
2541,4,16,20,13492.06,125.64,5456.94
2542,4,16,21,14623.1,124.93,5045.19
2543,4,16,22,17390.3,130.45,4715.83
2544,4,16,23,16756.85,123.14,4349.61
2545,4,17,0,16034.02,114.46,3829.27
2546,4,17,1,15041.52,107.63,3495.51
2547,4,17,2,14952.41,106.24,3380.34
2548,4,17,3,14917.49,104.17,3193.64
2549,4,17,4,14604.78,102.8,3134.64
2550,4,17,5,14816.38,104.05,3150.05
2551,4,17,6,14840.02,104.76,3162.33
2552,4,17,7,14855.11,102.09,3506.26
2553,4,17,8,18715.05,114.9,4382.56
2554,4,17,9,22932.59,133.02,5365.46
2555,4,17,10,25453.11,140.98,5835.05
2556,4,17,11,26500.62,142.96,5902.45
2557,4,17,12,27099.71,146.42,6152
2558,4,17,13,27498.58,151.18,6418.24
2559,4,17,14,27125.91,153.23,6567.52
2560,4,17,15,25901.05,156.4,6748.66
2561,4,17,16,22384,154.47,6762.43
2562,4,17,17,20165.84,149.36,6535.1
2563,4,17,18,16696.17,143.57,6241.76
2564,4,17,19,16089.65,138.92,5819.47
2565,4,17,20,15548.58,133.07,5473.09
2566,4,17,21,15147.75,127.85,5135.93
2567,4,17,22,14610.82,121.44,4816.57
2568,4,17,23,13588.94,111.92,4362.15
2569,4,18,0,13192.56,107.07,4100.13
2570,4,18,1,13114.73,106.29,3974.94
2571,4,18,2,13034.72,104.63,3889.21
2572,4,18,3,12912.24,102.74,3761.61
2573,4,18,4,12813.07,102.13,3718.01
2574,4,18,5,12846.01,102,3683.72
2575,4,18,6,13177.62,105.38,3897.18
2576,4,18,7,16196.78,116.57,4507.96
2577,4,18,8,19357.49,121.88,4913.92
2578,4,18,9,22539.97,129.76,5370.87
2579,4,18,10,25035.23,135.26,5632.2
2580,4,18,11,26712.07,140.62,5896.9
2581,4,18,12,27426.53,144.88,6126.51
2582,4,18,13,24928.58,148.4,6349.38
2583,4,18,14,22762.15,148.44,6327.03
2584,4,18,15,21019.92,144.2,6109.9
2585,4,18,16,20024.25,141.9,5985.97
2586,4,18,17,19377.33,145.83,6352.38
2587,4,18,18,16966.97,152.64,7072.95
2588,4,18,19,15978.22,138.88,5937.29
2589,4,18,20,15354.76,125.84,5048.23
2590,4,18,21,14959.11,120.99,4752.02
2591,4,18,22,14388.41,117.15,4540.56
2592,4,18,23,13914.46,110.74,4189.67
2593,4,19,0,14006.07,107.86,3922.44
2594,4,19,1,13933.35,106.89,3859.11
2595,4,19,2,13958.19,106.16,3757.23
2596,4,19,3,13601.81,103.39,3624.53
2597,4,19,4,13565.02,104.85,3713.92
2598,4,19,5,14141.59,110.27,3920.97
2599,4,19,6,15089.54,115.14,4157.64
2600,4,19,7,17962.91,125.8,4771.41
2601,4,19,8,21077.09,132.16,5290.75
2602,4,19,9,24470.35,142.53,5872.65
2603,4,19,10,26717.94,149.38,6233.21
2604,4,19,11,27088.22,150.17,6537.39
2605,4,19,12,27611.7,154.6,6822.76
2606,4,19,13,27567.12,157.54,7018.32
2607,4,19,14,26908.88,161.78,7316.65
2608,4,19,15,25403.79,162.46,7470.91
2609,4,19,16,23129.96,162.02,7566.48
2610,4,19,17,20039.69,160.18,7532.02
2611,4,19,18,15977.89,151.34,7170.89
2612,4,19,19,14628.6,142.45,6599.79
2613,4,19,20,13452.82,131.53,5996.87
2614,4,19,21,14321.17,128.18,5458.45
2615,4,19,22,17708.44,135.56,5135.66
2616,4,19,23,17973.62,132.87,4813.5
2617,4,20,0,17384.33,124.27,4274.22
2618,4,20,1,16716.81,118.88,4022.56
2619,4,20,2,16456.75,116.31,3899.8
2620,4,20,3,15936.7,111.64,3607.8
2621,4,20,4,15697.3,110.06,3487.77
2622,4,20,5,16098.31,114.94,3679.3
2623,4,20,6,16637.85,117.8,3852.58
2624,4,20,7,17549.49,120.47,4394.12
2625,4,20,8,20955.39,133.07,5306.05
2626,4,20,9,24151.73,143.76,5969.31
2627,4,20,10,26640.52,153.48,6524.05
2628,4,20,11,27153.15,159.77,7187.72
2629,4,20,12,27445.78,162.46,7466.95
2630,4,20,13,27419.29,166.54,7733.85
2631,4,20,14,26754.33,169,7950.48
2632,4,20,15,25499.39,172.1,8188.95
2633,4,20,16,23345.22,172.16,8269.86
2634,4,20,17,20247.57,170.52,8258.29
2635,4,20,18,17111.03,165.04,7942.66
2636,4,20,19,15881.3,154.17,7183.54
2637,4,20,20,15172.97,144.91,6580.48
2638,4,20,21,15645.82,140.53,6096.07
2639,4,20,22,17359.95,140.48,5606.51
2640,4,20,23,17710.83,134.79,5042.15
2641,4,21,0,17536.57,130.21,4708.94
2642,4,21,1,17090.08,126.93,4572.19
2643,4,21,2,17213.76,125.1,4368.47
2644,4,21,3,16836.6,123.67,4349.93
2645,4,21,4,16466.82,123.51,4346.24
2646,4,21,5,17396.86,129.26,4511.07
2647,4,21,6,17416.73,130.08,4656.26
2648,4,21,7,12963.33,95.5,3699.26
2649,4,21,10,15291.36,63.12,949.48
2650,4,21,11,25987.91,156.78,7201.19
2651,4,21,12,26400.25,160.72,7515.15
2652,4,21,13,26507.64,165.06,7824.34
2653,4,21,14,25909.11,168.39,8020.24
2654,4,21,15,24535.56,168.58,8104.62
2655,4,21,16,22243.3,167.2,8081.62
2656,4,21,17,19266.54,163.55,7894.23
2657,4,21,18,16191.54,156.33,7453.25
2658,4,21,19,14816.58,144.49,6683.46
2659,4,21,20,14106.24,135.21,6098.8
2660,4,21,21,13875.67,127.74,5533.67
2661,4,21,22,17034,130.61,4918.71
2662,4,21,23,107763.98,435.64,4561.43
2663,4,22,0,56532.44,254.33,4047.03
2664,4,22,1,63868.55,277.05,3895.1
2665,4,22,2,16285.46,113.77,3784.83
2666,4,22,3,15995.2,111.11,3643.77
2667,4,22,4,63379.53,273.19,3653
2668,4,22,5,62698.52,272.09,3706.67
2669,4,22,6,14855.39,111.36,3992.72
2670,4,22,7,15351.13,110.85,4305.51
2671,4,22,8,19397.42,121.7,4836.74
2672,4,22,9,22182.02,132.39,5437.03
2673,4,22,10,24973.3,138.41,5737.62
2674,4,22,11,25471.4,141.69,6165.44
2675,4,22,12,25783.97,144.14,6366.21
2676,4,22,13,25778.98,146.01,6497.51
2677,4,22,14,24805.35,147.93,6708.67
2678,4,22,15,23333.28,147.88,6819.48
2679,4,22,16,19997.6,145.48,6819.53
2680,4,22,17,17560.55,143.34,6743.67
2681,4,22,18,15193.02,139.54,6523.08
2682,4,22,19,62063.13,307.76,7069.84
2683,4,22,20,61320.69,292.35,5965.89
2684,4,22,21,61501.22,282.87,5116.95
2685,4,22,22,112429.47,450.96,4709.54
2686,4,22,23,16880.5,122.54,4436.48
2687,4,23,0,127425.14,495.91,4186.6
2688,4,23,1,63440.89,273.43,3845.85
2689,4,23,2,47680.05,220.64,3916.96
2690,4,23,3,31484.03,165.53,3898.33
2691,4,23,4,30971.24,161.82,3664.38
2692,4,23,5,15832.29,112.89,3710.81
2693,4,23,6,48321.73,225.36,3977.59
2694,4,23,7,95056.62,380.45,4095.62
2695,4,23,8,19879.31,122.79,4751.8
2696,4,23,9,22694.91,132.19,5402.18
2697,4,23,10,24757.98,136.41,5661.6
2698,4,23,11,24900.19,136.44,5869.44
2699,4,23,12,24524.75,145.28,6359.52
2700,4,23,13,25657.05,152.64,6834.96
2701,4,23,14,40245.04,208.52,6977.86
2702,4,23,15,31723.18,184.47,7216.73
2703,4,23,16,21583.61,157.44,7442.31
2704,4,23,17,19004.72,156.3,7380.99
2705,4,23,18,16274.95,148.17,6889.45
2706,4,23,19,30305.54,191.4,6280.98
2707,4,23,20,13901.43,129.97,5842.71
2708,4,23,21,15387.29,130.64,5459.21
2709,4,23,22,36306.8,197.31,5112.34
2710,4,23,23,17549.63,131.16,4932.73
2711,4,24,0,17379.42,127.75,4643.56
2712,4,24,1,17500,124.9,4391.26
2713,4,24,2,17127.28,120.97,4178.94
2714,4,24,3,16068.39,115.41,3993.69
2715,4,24,4,47739.19,222.51,3898.03
2716,4,24,5,15676.12,112.12,3761.04
2717,4,24,6,31181.65,165.67,3850.37
2718,4,24,7,15268.39,111.36,4312.89
2719,4,24,8,18251.23,119.44,4827.47
2720,4,24,9,21916.58,134.64,5589.43
2721,4,24,10,39850.77,198.02,6140.25
2722,4,24,11,33296.14,176.71,6451.95
2723,4,24,12,26105.99,153.85,6721.6
2724,4,24,13,42839.03,217.38,7234.98
2725,4,24,14,41379.54,212.84,7146.42
2726,4,24,15,41643.99,221.68,7526.06
2727,4,24,16,24115.82,168.63,7645.96
2728,4,24,17,36984.57,220.06,7568.76
2729,4,24,18,18552.4,162.41,7343.16
2730,4,24,19,17252.4,151.42,6633.21
2731,4,24,20,32354.63,197.19,6152.22
2732,4,24,21,15551.08,134.99,5760.99
2733,4,24,22,15185.98,129.76,5424.71
2734,4,24,23,32842.75,188.51,5265.41
2735,4,25,0,13815.82,117.59,4758.05
2736,4,25,1,13880.33,115.64,4578.2
2737,4,25,2,13789.14,113.7,4456.87
2738,4,25,3,29417.56,164.03,4209.46
2739,4,25,4,13271.19,106.88,3991.58
2740,4,25,5,29303.57,161.92,4014.56
2741,4,25,6,13703.87,109.39,4099.37
2742,4,25,7,33270.93,176.64,4618.29
2743,4,25,8,35114.92,184.49,5422.53
2744,4,25,9,21894.91,138.72,5880.66
2745,4,25,10,24695.07,146.94,6355.68
2746,4,25,11,41747.12,209.72,6807.12
2747,4,25,12,26605.59,162.75,7213.56
2748,4,25,13,42415.31,220.87,7586.53
2749,4,25,14,42304.99,225.1,7807.71
2750,4,25,15,25648.74,171.92,7858.7
2751,4,25,16,23855.02,171.76,7874.84
2752,4,25,17,52811.9,281.83,8099.83
2753,4,25,18,50758.03,280.98,8215.67
2754,4,25,19,48736.95,261.75,6932.78
2755,4,25,20,17013.98,148.64,6466.4
2756,4,25,21,31765.54,193.88,6037.29
2757,4,25,22,15455.24,132.49,5579.96
2758,4,25,23,15170.92,126.64,5221.73
2759,4,26,0,31020.34,178.88,5055.96
2760,4,26,1,46367.97,228.33,4732.58
2761,4,26,2,14257.64,115.95,4463.23
2762,4,26,3,14375.43,115.01,4341.91
2763,4,26,4,14315.61,115.93,4398.92
2764,4,26,5,23466.82,151.36,4722.63
2765,4,26,6,15216.08,124.23,4902.07
2766,4,26,7,33296.29,185.03,5103.7
2767,4,26,8,18285.73,133.75,5312.67
2768,4,26,9,19068.67,137.34,5551.73
2769,4,26,10,19569.78,139.35,5799.93
2770,4,26,11,34784.13,188.8,5799.67
2771,4,26,12,51961.61,245.69,6008
2772,4,26,13,37867.04,196.52,6290.49
2773,4,26,14,22285.87,146.68,6516.66
2774,4,26,15,21234.76,150.13,6633.14
2775,4,26,16,18849.87,147.14,6545.79
2776,4,26,17,16183.72,138.03,6242.45
2777,4,26,18,14538.86,130.73,5787.19
2778,4,26,19,14200.68,126.01,5350.56
2779,4,26,20,14014.91,119.65,4896.55
2780,4,26,21,46486.96,225.5,4493.33
2781,4,26,22,35415.06,182.27,4086.06
2782,4,26,23,34997.8,176.85,3775.33
2783,4,27,0,32336.83,166.14,3640.38
2784,4,27,1,16116.64,110.38,3604.57
2785,4,27,2,16114.85,110.51,3620.66
2786,4,27,3,15578.79,107.37,3455.84
2787,4,27,4,15460.14,106.18,3410.26
2788,4,27,5,16634.63,112.92,3567.84
2789,4,27,6,17037.94,117.2,3812.8
2790,4,27,7,46679.8,214.67,3627.91
2791,4,27,8,127324.26,489.31,3935.07
2792,4,27,9,81748.46,330.78,4074.1
2793,4,27,10,62008.22,257.41,4314.21
2794,4,27,11,23448.02,125.12,4851.42
2795,4,27,12,23661.71,129,5163.19
2796,4,27,13,23456.91,131.67,5402.65
2797,4,27,14,23535.42,133.93,5574.64
2798,4,27,15,22137.27,134.89,5663.79
2799,4,27,16,52277.34,242.97,5799.33
2800,4,27,17,17521.55,132.52,5728.37
2801,4,27,18,14665.91,125.63,5415.51
2802,4,27,19,45528.63,228.74,4983.34
2803,4,27,20,13391.77,114.99,4600.18
2804,4,27,21,93954.26,388.25,4491.71
2805,4,27,22,16822.04,121.35,4192.26
2806,4,27,23,34624.33,176.88,3795.86
2807,4,28,0,15885.2,109.78,3493.47
2808,4,28,1,14995.13,104.3,3283.27
2809,4,28,2,15027.4,103.17,3201.75
2810,4,28,3,15063.74,101.68,3054.39
2811,4,28,4,15150.66,102.02,3037.66
2812,4,28,5,15563.54,107.79,3312.66
2813,4,28,6,15577.7,107.27,3345.71
2814,4,28,7,47986.62,215.65,3719.17
2815,4,28,8,18976.57,117.44,4274.59
2816,4,28,9,37791.33,180.89,4800.45
2817,4,28,10,24140.03,135.14,5225.47
2818,4,28,11,23775.64,134.8,5628.72
2819,4,28,12,24021.15,137.39,5887.62
2820,4,28,13,23913.86,140.15,6105.57
2821,4,28,14,20448.55,140.01,6176.36
2822,4,28,15,32745.17,192.2,6142.43
2823,4,28,16,17830.31,125.76,5200.18
2824,4,28,17,33781.82,183.37,5596.88
2825,4,28,18,15462.73,128.21,5616.67
2826,4,28,19,13261.43,118.13,5104.59
2827,4,28,20,12869.46,112.85,4671.65
2828,4,28,21,14430.11,114.13,4380.66
2829,4,28,22,33516.59,177.5,4267.93
2830,4,28,23,16569.49,115.64,3901.31
2831,4,29,0,16076.98,111.39,3664.41
2832,4,29,1,15840.54,109.19,3531.72
2833,4,29,2,15624.18,106.41,3366.18
2834,4,29,3,31430.6,159.74,3336.34
2835,4,29,4,15565.81,105.94,3305.91
2836,4,29,5,15931.37,109.16,3342.86
2837,4,29,6,16550.33,114.32,3701.82
2838,4,29,7,32267.34,168.12,4229
2839,4,29,8,35693.5,181.34,5054.7
2840,4,29,9,23078.89,143.11,6027.05
2841,4,29,10,24736.01,150.25,6500.51
2842,4,29,11,24796.97,152.14,6870.11
2843,4,29,12,41160.96,210.34,7176.45
2844,4,29,13,25282.5,161.16,7564.99
2845,4,29,14,40568.15,220.44,7954.41
2846,4,29,15,39603.4,222.21,8134.14
2847,4,29,16,53802.67,276.91,8295.55
2848,4,29,17,19285.22,167.01,8302.69
2849,4,29,18,16743.1,161.26,7912.56
2850,4,29,19,47601.78,269.11,7948.89
2851,4,29,20,30962,205.64,7341.76
2852,4,29,21,16406.68,141.87,6142.07
2853,4,29,22,35841.82,203.12,5756.79
2854,4,29,23,36614.08,201.22,5364.34
2855,4,30,0,18204.38,133.73,4956.12
2856,4,30,1,17528.97,129.01,4756.51
2857,4,30,2,17303.21,125.81,4580.69
2858,4,30,3,33202.78,178.92,4402.73
2859,4,30,4,17229.45,124.49,4398.97
2860,4,30,5,33471.9,183.43,4604.67
2861,4,30,6,32612.27,182.37,4865.96
2862,4,30,7,33586.28,187.45,5541.97
2863,4,30,8,36474.86,198.89,6287.24
2864,4,30,9,23501.85,155.59,6893.33
2865,4,30,10,25519.05,165.15,7564.05
2866,4,30,11,26361.49,169.58,7886.87
2867,4,30,12,27132.81,168.1,8076.9
2868,4,30,13,27260.26,171.86,8357.46
2869,4,30,14,26637.3,177.24,8771.7
2870,4,30,15,25630.07,179.95,8993.58
2871,4,30,16,23587.6,180.3,9100.59
2872,4,30,17,20605.7,178.47,9084.76
2873,4,30,18,17449.98,171.78,8662.28
2874,4,30,19,16038.92,162.63,8037.35
2875,4,30,20,15390.58,152.82,7367.23
2876,4,30,21,16243.03,149.86,6894.4
2877,4,30,22,20221.82,157.57,6404.13
2878,4,30,23,19559.5,149.41,5940.4
2879,5,1,0,18874.25,142.31,5517.56
2880,5,1,1,18500.23,138.18,5239.06
2881,5,1,2,18506.35,136.2,5083.4
2882,5,1,3,18379.04,136.56,5147.96
2883,5,1,4,18205.26,135.56,5085.6
2884,5,1,5,18355.22,136.06,5079.31
2885,5,1,6,19273.79,141.52,5399.46
2886,5,1,7,18240.01,136.52,5715.92
2887,5,1,8,21167.89,142.63,6282.32
2888,5,1,9,23953.36,152.6,6899.68
2889,5,1,10,26145.82,161.17,7381.96
2890,5,1,11,27175.7,172.58,7954.64
2891,5,1,12,27337.42,173.22,8080.32
2892,5,1,13,27953.87,176.68,8303.53
2893,5,1,14,27680.55,182.52,8643.55
2894,5,1,15,28033.44,188.14,8880.73
2895,5,1,16,24780.58,186.21,8870.87
2896,5,1,17,22101.89,180.17,8486.01
2897,5,1,18,18778.7,168.44,7965.46
2898,5,1,19,18928.23,175.47,8219.23
2899,5,1,20,18069.27,165.95,7633.59
2900,5,1,21,16107.01,149.52,6869.55
2901,5,1,22,15943.72,150.37,6956.83
2902,5,1,23,15304.2,142.46,6495.25
2903,5,2,0,14401.41,129.65,5673.28
2904,5,2,1,14501.93,132.03,5842.57
2905,5,2,2,14430.8,129.97,5706.93
2906,5,2,3,14165.14,125.12,5352.72
2907,5,2,4,14106.52,121.65,5089.87
2908,5,2,5,14378.28,128.01,5499.67
2909,5,2,6,15135.13,126.18,5240.19
2910,5,2,7,17702.44,132.83,5663.48
2911,5,2,8,20879.54,139.07,6106.82
2912,5,2,9,23917.26,149.18,6707.88
2913,5,2,10,26897.45,160.39,7226.59
2914,5,2,11,28158.44,166.04,7547.35
2915,5,2,12,28744.43,168.35,7740.67
2916,5,2,13,29093.05,171.88,7898.13
2917,5,2,14,28523.73,174.82,8081.21
2918,5,2,15,27156.68,175.28,8147.41
2919,5,2,16,25027.79,173.06,8068.41
2920,5,2,17,21776.65,173.13,8257.64
2921,5,2,18,18595.59,170.47,8150.4
2922,5,2,19,17178.32,161.73,7553.14
2923,5,2,20,16224.06,146.62,6545.45
2924,5,2,21,16025.23,142.44,6296.58
2925,5,2,22,15397.29,135.2,5863.67
2926,5,2,23,15515.69,130.03,5447.15
2927,5,3,0,14357.33,121.08,4998.15
2928,5,3,1,14560.73,120.2,4862.38
2929,5,3,2,14507.19,118.97,4776.66
2930,5,3,3,14492.12,117.43,4632.54
2931,5,3,4,14650.18,119.29,4722.66
2932,5,3,5,15844.4,128.68,5112.12
2933,5,3,6,16629.45,132.84,5355.04
2934,5,3,7,18705.92,137.18,5700.87
2935,5,3,8,21997.28,144.64,6199.52
2936,5,3,9,24619.58,151.39,6623.55
2937,5,3,10,27067.83,159.55,7063.78
2938,5,3,11,28280.61,163.48,7415.48
2939,5,3,12,27769.27,163.12,7638.46
2940,5,3,13,27529.03,164.27,7809.41
2941,5,3,14,26559.8,167.33,8078.09
2942,5,3,15,25123.33,167.65,8170.96
2943,5,3,16,23068.07,168.77,8341.88
2944,5,3,17,19908.6,166.71,8275.73
2945,5,3,18,17015.1,161.11,7844.67
2946,5,3,19,15797.69,155.2,7413.52
2947,5,3,20,14106.67,140.74,6678.59
2948,5,3,21,17703.45,147.65,6211.41
2949,5,3,22,18997.37,147.05,5799.26
2950,5,3,23,18405.38,138.99,5312.56
2951,5,4,0,18603.4,137.06,5084.98
2952,5,4,1,18013.78,132.78,4882.77
2953,5,4,2,17456.65,129.04,4742.45
2954,5,4,3,17094.54,125.66,4534.39
2955,5,4,4,16929.84,124.82,4499.45
2956,5,4,5,17560.09,129.78,4629.25
2957,5,4,6,18127.06,135.82,5176.77
2958,5,4,7,18662.52,136.74,5722.65
2959,5,4,8,21683.86,143.99,6269.46
2960,5,4,9,25631.5,158.73,7012.28
2961,5,4,10,26981.27,163.39,7456.71
2962,5,4,11,26927.33,164.54,7860.92
2963,5,4,12,27204.21,168.65,8183
2964,5,4,13,27021.38,170.95,8369.67
2965,5,4,14,26330.04,174.34,8618.87
2966,5,4,15,25029.25,175.87,8770.37
2967,5,4,16,23006.99,177.12,8943.47
2968,5,4,17,19983.6,174.48,8882.31
2969,5,4,18,16970.28,169.02,8504
2970,5,4,19,15439.57,158.89,7844.41
2971,5,4,20,14869.18,149.43,7212.3
2972,5,4,21,14021.44,139.74,6601.61
2973,5,4,22,18858.05,149.53,6098.55
2974,5,4,23,17737.27,141,5687.52
2975,5,5,0,17476.78,134.54,5218.04
2976,5,5,1,17360.47,132.81,5114.51
2977,5,5,2,17140.63,131.46,5029.18
2978,5,5,3,16728.36,126.43,4746.76
2979,5,5,4,16854.06,130.83,5026.45
2980,5,5,5,17153.3,136.17,5323.08
2981,5,5,6,17911.21,141.18,5665.44
2982,5,5,7,18773.42,141.53,5977.79
2983,5,5,8,21386.83,150.22,6640.24
2984,5,5,9,24170.04,160.48,7294.08
2985,5,5,10,25886.28,170.12,7909.82
2986,5,5,11,27314.77,173.81,8400.53
2987,5,5,12,27205.27,176.46,8781.31
2988,5,5,13,27003.04,180.31,9080.43
2989,5,5,14,26585.44,185.28,9505.26
2990,5,5,15,22280.94,184.76,9532.95
2991,5,5,16,20962.83,182.34,9444.21
2992,5,5,17,19929.68,181.7,9459.26
2993,5,5,18,16932.7,175.54,9135.89
2994,5,5,19,15534.48,164.82,8362.44
2995,5,5,20,14402.61,152,7564.95
2996,5,5,21,13949.31,144.25,7036.63
2997,5,5,22,18983.9,154,6441.22
2998,5,5,23,19205.24,148.39,5924.52
2999,5,6,0,18059,140.31,5590.45
3000,5,6,1,18258.59,139.05,5391.81
3001,5,6,2,18311.26,138.4,5349.7
3002,5,6,3,18009.29,136.44,5242.66
3003,5,6,4,17661.89,135.2,5221.26
3004,5,6,5,18295.21,140.36,5412.63
3005,5,6,6,18466.04,145.36,5889.72
3006,5,6,7,18962.76,146.4,6411.7
3007,5,6,8,21996.69,156.29,7128.81
3008,5,6,9,25263.09,166.56,7712.5
3009,5,6,10,28015.4,177.7,8321.11
3010,5,6,11,28178.16,180.73,8800.86
3011,5,6,12,27055.28,179.53,9090.35
3012,5,6,13,26971.38,184.64,9464.75
3013,5,6,14,26571.33,189.63,9787.13
3014,5,6,15,25538.99,192.31,10019.12
3015,5,6,16,23624.09,193.29,10162.14
3016,5,6,17,19795.12,184.68,9851.06
3017,5,6,18,16911.19,179.44,9496.8
3018,5,6,19,15355.97,169.55,8861.47
3019,5,6,20,14609.7,159.62,8211.22
3020,5,6,21,17106.6,160.44,7503.88
3021,5,6,22,20158.19,164.47,6990.03
3022,5,6,23,19448.37,155.49,6473.59
3023,5,7,0,19654.38,151.59,6063.7
3024,5,7,1,19140.68,146.99,5823.96
3025,5,7,2,18643.76,142.84,5622.25
3026,5,7,3,18397.76,140.84,5523.57
3027,5,7,4,18195.38,140.78,5567.56
3028,5,7,5,18580.82,146.27,5854.79
3029,5,7,6,18231.42,147.72,6224.18
3030,5,7,7,19230.89,150.76,6775.86
3031,5,7,8,22405.84,160.08,7417.32
3032,5,7,9,25597.33,168.09,7783.18
3033,5,7,10,28413.78,177.49,8307.67
3034,5,7,11,27243.07,172.49,8471
3035,5,7,12,27749.76,176.24,8731.39
3036,5,7,13,28013.95,179.14,8913.75
3037,5,7,14,27581.05,183.88,9225.08
3038,5,7,15,26917.56,188.87,9450.11
3039,5,7,16,24591.9,188.3,9513.65
3040,5,7,17,21521.92,185.91,9468.71
3041,5,7,18,18283.88,176.93,8916.34
3042,5,7,19,16728.33,167.38,8245.4
3043,5,7,20,15218.56,155.52,7646.32
3044,5,7,21,15415.57,149.27,7051
3045,5,7,22,19819.72,159.66,6680.64
3046,5,7,23,18832.5,151.56,6265.25
3047,5,8,0,17960.15,144.2,5920.52
3048,5,8,1,17918.9,141.28,5633.08
3049,5,8,2,17054.14,135.03,5381.93
3050,5,8,3,16800.62,131.08,5110.29
3051,5,8,4,17557.54,132.1,4973.76
3052,5,8,5,17368.84,133.15,5087.12
3053,5,8,6,17923.2,137.44,5336.89
3054,5,8,7,17994.19,134.88,5768.29
3055,5,8,8,21346.22,142.89,6270.11
3056,5,8,9,24505.01,154.4,6959.49
3057,5,8,10,26294.52,159.18,7261.95
3058,5,8,11,27678.89,164.48,7578.73
3059,5,8,12,28182.84,167.21,7790.14
3060,5,8,13,28647.43,173.98,8168.99
3061,5,8,14,28783.77,180.64,8570
3062,5,8,15,26863.51,178.67,8608.12
3063,5,8,16,24782.69,177.55,8576.31
3064,5,8,17,21228.47,171.44,8337.75
3065,5,8,18,18527.07,165.72,7882.52
3066,5,8,19,17482.18,160.46,7468.36
3067,5,8,20,16708.28,152.41,6987.25
3068,5,8,21,15975.51,146.02,6641.82
3069,5,8,22,14756.7,135.5,6116.94
3070,5,8,23,14715.1,130.7,5717.02
3071,5,9,0,14446.58,127.24,5522.78
3072,5,9,1,14268.99,122.82,5195.75
3073,5,9,2,14050.94,118.07,4899.95
3074,5,9,3,14018.67,118.05,4870.19
3075,5,9,4,14029.86,117.57,4825.82
3076,5,9,5,14185.83,119.73,4910.84
3077,5,9,6,14771.28,123.01,5128.39
3078,5,9,7,17337.85,130.93,5685.22
3079,5,9,8,21388.39,143.99,6369.12
3080,5,9,9,23931.06,151.51,6920.22
3081,5,9,10,25986.25,157.58,7306.59
3082,5,9,11,27540.75,163.21,7640.89
3083,5,9,12,28735.4,171.02,7986.25
3084,5,9,13,28275.4,173.4,8246.28
3085,5,9,14,27651.12,177.63,8570.57
3086,5,9,15,26461.23,178.48,8668.08
